epoch,train_loss,eval_loss,eval_top1,eval_top5
105,0.2771862396062352,0.07173146151076071,97.2,100.0
106,0.27564950244501235,0.08295233340725099,97.4,100.0
107,0.2759665237367153,0.25655008370694204,90.65,100.0
108,0.3006337436905596,0.07276596464208342,97.65,100.0
109,0.3031360835093074,0.0696761787105861,97.35,100.0
110,0.27001042174641043,0.27970435384009096,89.8,100.0
111,0.27250393710564824,0.07159443672568887,97.3,100.0
112,0.2610342509066686,0.06584358420240279,97.75,100.0
113,0.28101672760909424,0.4908194305889824,83.1,100.0
114,0.2690994951920584,3.1772721932225334,54.2,100.0
115,0.25993075722479264,0.12216955355848609,95.75,100.0
116,0.28503101256676017,0.08652560234974362,97.2,100.0
117,0.2658012391766533,0.5621880049502657,80.85,100.0
118,0.2475487718381919,0.11549490003056098,96.3,100.0
119,0.27715677496511487,0.06604012726973997,97.7,100.0
120,0.2577097439439967,0.062226502957761116,97.8,100.0
121,0.25924318595556545,0.06150234109277517,97.75,100.0
122,0.2536074162111618,0.062438080872536376,97.6,100.0
123,0.25862859219661916,0.062304749100268966,97.75,100.0
124,0.25870347816147843,0.062329440826513746,97.7,100.0
125,0.2591915690107271,0.06215132856413038,97.75,100.0
126,0.24903087264741772,0.06301441169375176,97.65,100.0
127,0.25014699783641847,0.06309177963969705,97.85,100.0
128,0.27819182749837634,0.061977176942047664,97.85,100.0
129,0.25032964112935585,0.06307391171971176,97.6,100.0
130,0.22031656662700697,0.06297910861123819,97.55,100.0
131,0.2587138833384961,0.062005445508599225,97.75,100.0
132,0.2530624458915554,0.060617500773754725,97.8,100.0
133,0.24406867790501566,0.05972145270484543,97.8,100.0
134,0.24691218623425812,0.05953162743238499,97.85,100.0
135,0.24441963666584343,0.06106623127641433,97.7,100.0
136,0.23540888586780057,0.06070411592634627,97.8,100.0
137,0.2670461667928612,0.06028021575293678,97.8,100.0
138,0.2579281541914679,0.060643951583315356,97.75,100.0
139,0.23451168332481756,0.05957488542077408,97.8,100.0
140,0.24820657085976564,0.060225275835071444,97.75,100.0
141,0.25977177192413364,0.061152405174005255,97.8,100.0
142,0.24093886692426167,0.06094872312605003,97.8,100.0
143,0.26325121461413803,0.0604472920830085,97.85,100.0
144,0.24745776499388739,0.0593541330647895,97.8,100.0
145,0.2621205724985339,0.0597373105838451,97.75,100.0
146,0.24132899212068878,0.06001644115864474,97.8,100.0
147,0.2356646120059304,0.061831769913142126,97.8,100.0
148,0.262169755352661,0.06144051134409528,97.8,100.0
149,0.28569595762295646,0.06029548792677451,97.75,100.0
150,0.27226513681467623,0.059082181876809046,97.7,100.0
151,0.2618090993643273,0.0597530017432382,97.7,100.0
152,0.2556293145287782,0.06095625676332565,97.65,100.0
153,0.25852124610217286,0.05999911397146206,97.65,100.0
154,0.2417258160561323,0.06221963802930986,97.65,100.0
155,0.24920677701476962,0.06147060430195052,97.75,100.0
156,0.2582228271034546,0.06178177666331612,97.65,100.0
157,0.22687800056883134,0.061193518278007106,97.7,100.0
158,0.26783929218305275,0.060276620599175657,97.75,100.0
159,0.24671876910259016,0.05949315043848037,97.75,100.0
160,0.27675841185933675,0.060345282258756926,97.75,100.0
161,0.24221851134672762,0.06105370518207201,97.7,100.0
162,0.26475030191941185,0.06065570289200332,97.7,100.0
163,0.2869592190766707,0.061697876504906164,97.65,100.0
164,0.23837209530174733,0.06165300471304363,97.65,100.0
165,0.25010194290662185,0.06127598997869427,97.7,100.0
166,0.2283887726307148,0.05911989312578771,97.75,100.0
167,0.25038107980159113,0.060964000516836675,97.7,100.0
168,0.26525842952658424,0.06090097963693552,97.6,100.0
169,0.265696015721187,0.061270211259514325,97.65,100.0
170,0.2640776841901243,0.061681851500246014,97.75,100.0
171,0.27214488248806445,0.05992965160615222,97.75,100.0
172,0.23757901730015873,0.06055599947169321,97.8,100.0
173,0.2706234636786394,0.05967375008889212,97.7,100.0
174,0.24427158038830385,0.05928808123236013,97.75,100.0
175,0.2537974703544751,0.06155415785468358,97.8,100.0
176,0.26198342197574676,0.059220303823774884,97.75,100.0
177,0.24336803835467435,0.059124048487094114,97.7,100.0
178,0.27765042532701045,0.0590407287501148,97.7,100.0
179,0.24921164296218193,0.060240541895425846,97.75,100.0
180,0.2558536388503853,0.05998555092249444,97.7,100.0
181,0.245525487808045,0.06180698437458341,97.65,100.0
182,0.2514565554005094,0.059759486425627985,97.65,100.0
183,0.24991987974615767,0.06082568304627057,97.7,100.0
184,0.2757175153098069,0.058926733763284576,97.8,100.0
185,0.25618329194607214,0.059083157929164375,97.75,100.0
186,0.2604221681819763,0.059717643831503665,97.65,100.0
187,0.22617486708215437,0.059695473960746315,97.75,100.0
188,0.26426246992545205,0.0629586550796157,97.6,100.0
189,0.26205550206126643,0.058637416866979035,97.65,100.0
190,0.24142942966660486,0.060216106214949834,97.7,100.0
191,0.2507421759213321,0.058501347794299365,97.7,100.0
192,0.2310116888268385,0.061033190322923474,97.7,100.0
193,0.2660752683202736,0.06129525534389904,97.7,100.0
194,0.26465925613418223,0.05970532815444312,97.65,100.0
195,0.22120985360466874,0.06132934592969468,97.7,100.0
196,0.24295350190834142,0.0611071587700244,97.75,100.0
197,0.2664674579852726,0.05942105823486781,97.75,100.0
198,0.27276323061669244,0.05865123911134287,97.75,100.0
199,0.25283289411338045,0.05838437121213246,97.75,100.0
