epoch,train_loss,eval_loss,eval_top1,eval_top5
0,1.4869323986768723,1.4188170070648194,25.15,100.0
1,1.5726087242364883,1.0621705296542496,47.0,100.0
2,1.3438396936655044,4.486009781181813,25.65,99.8
3,1.183362310230732,0.9953213036209345,58.45,100.0
4,1.0233445291221142,0.7341648002816364,66.15,100.0
5,0.8382699804753065,1.252439996495843,50.35,100.0
6,0.690524832084775,0.8144008457586169,63.35,100.0
7,0.6626453621312975,0.928488150632009,64.3,100.0
8,0.6247420521080493,0.5103810363655793,78.6,100.0
9,0.4965749053284526,0.38965085076307876,85.3,100.0
10,0.5670392923243344,1.68166565767047,51.95,100.0
11,0.5440193576738238,0.3225316841582535,89.25,100.0
12,0.555628239903599,0.29437881279969585,89.7,100.0
13,0.5086304816417396,0.43958481180202214,84.5,100.0
14,0.4517623874172568,0.6355127103757113,75.9,100.0
15,0.44687502544373275,12.10311068984789,26.2,100.0
16,0.44637211016379297,10.514842798162718,29.45,100.0
17,0.4529350300040096,0.15483525153214578,94.45,100.0
18,0.4518886572495103,1.0431465093751904,78.0,100.0
19,0.429292129650712,6.8399531017961435,26.55,100.0
20,0.4420519409235567,1.3614563912616577,77.5,100.0
21,0.44688323998823765,0.29933369501397644,90.8,100.0
22,0.43652934052981435,4.010411287002382,49.25,100.0
23,0.4211840671300888,4.685290298088221,60.25,100.0
24,0.38615691115148365,4.691678809697438,34.85,100.0
25,0.4066601887345314,0.2166413421984762,92.7,100.0
26,0.38278794422745704,0.2238861696344102,92.75,100.0
27,0.39119595010764896,6.298565864350297,48.35,100.0
28,0.37861405495554207,1.8622501333644614,51.5,100.0
29,0.38960175627376886,2.570240577088498,56.6,100.0
30,0.38742162947542963,3.376651873123832,54.05,100.0
31,0.3734378073457629,0.9970431227712834,73.05,100.0
32,0.38036105684237553,0.24452889549575046,91.5,100.0
33,0.3436776492698118,0.12804092539480189,95.35,100.0
34,0.36481257939478384,0.21906978544965386,92.2,100.0
35,0.3463821612321772,5.856563904795271,36.45,100.0
36,0.38560000294353813,0.1676813553754182,94.15,100.0
37,0.36620517016388476,3.7875459510089353,45.4,100.0
38,0.3563469081930816,1.169827760003769,64.95,100.0
39,0.3475558304274455,0.1169905928886692,95.85,100.0
40,0.33903208701172843,0.13565724530024453,94.8,100.0
41,0.3676386832841672,2.592068036938012,51.45,100.0
42,0.3438444583956152,0.16137847412935663,92.55,100.0
43,0.350476761655882,0.8182761192795297,76.45,100.0
44,0.36030834377743304,0.3829280734948297,85.55,100.0
45,0.3502074386482127,1.9642633432060612,60.5,100.0
46,0.32856095271185043,0.12208277118768637,95.75,100.0
47,0.3214402776909992,0.6119028232073263,76.95,100.0
48,0.34449778916314244,0.14462543141491188,94.7,100.0
49,0.3421043296530843,0.1825754244708139,94.4,100.0
50,0.29313399928621947,0.14111846400625716,94.85,100.0
51,0.3163149592652917,0.1382533794260953,94.7,100.0
52,0.33014678887091575,3.094302153974223,45.5,100.0
53,0.32742489778902384,0.12232006335591358,95.3,100.0
54,0.33175232373643665,0.1727554801431786,93.75,100.0
55,0.31065423022955657,0.12553225110350105,95.2,100.0
56,0.3198104837629944,0.11086968261860602,96.0,100.0
57,0.2929344988823868,0.1268059215081703,95.55,100.0
58,0.2919970792811364,0.18090236583953173,93.95,100.0
59,0.32559370884671807,0.3296875881659798,87.7,100.0
60,0.2530266991490498,0.07549533322762728,96.9,100.0
61,0.2827723358222283,0.07035149862249636,97.35,100.0
62,0.2508598223235458,0.07138732881204146,97.35,100.0
63,0.27535406400449575,0.06834088910061473,97.45,100.0
64,0.2674717064248398,0.07044826945119223,97.45,100.0
65,0.2308048969740048,0.06453484250014663,97.35,100.0
66,0.25093712293950377,0.0695194569621226,97.25,100.0
67,0.262095400930848,0.06418132833725576,97.4,100.0
68,0.259857673284132,0.06557844357910836,97.4,100.0
69,0.25407291087321937,0.06411679220965175,97.55,100.0
70,0.24130460682325064,0.061395984726712184,97.6,100.0
71,0.2289752365811728,0.061418457143262,97.5,100.0
72,0.23928233719430864,0.06139610967725275,97.65,100.0
73,0.22459304082440212,0.0662294745518459,97.45,100.0
74,0.2438748380006291,0.06303229486949635,97.55,100.0
75,0.24902570750680753,0.06445582255050658,97.4,100.0
76,0.24450783290318212,0.06577886505264269,97.2,100.0
77,0.2476639366504969,0.06142623658432762,97.35,100.0
78,0.24389544185134582,0.06920478799585032,97.25,100.0
79,0.23706964009907097,0.059939902047450234,97.75,100.0
80,0.26236493744770994,0.06777796407607184,97.35,100.0
81,0.2529558907984756,0.06024126804971183,97.65,100.0
82,0.24726957424310966,0.06443805618075749,97.35,100.0
83,0.25182639027247206,0.059800070995797684,97.7,100.0
84,0.24859927831450476,0.05721641680909147,97.95,100.0
85,0.25104177167522723,0.059410138988765536,97.7,100.0
86,0.24896423152647912,0.05593059598048149,97.85,100.0
87,0.25079430571291594,0.05608056022799201,97.85,100.0
88,0.23470273030456157,0.06347436011141644,97.4,100.0
89,0.25135887011419983,0.056677675447636376,97.5,100.0
90,0.24159407305531203,0.05439307546797477,97.75,100.0
91,0.2238583945017308,0.05904863841016072,97.8,100.0
92,0.236129259995505,0.05556497459016146,97.95,100.0
93,0.24760843385360204,0.059742351444802805,97.85,100.0
94,0.25344260679325087,0.05508649689517461,97.85,100.0
95,0.2700652116190759,0.05855273471407872,97.8,100.0
