epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.4852807998657225,5.377858197689056,25.85,100.0
1,1.8338911324739455,1.2107947190999986,42.85,100.0
2,1.3406639891862868,0.873439631164074,63.1,100.0
3,1.1225336667895318,0.7408677764432505,66.0,100.0
4,0.9096085791289806,0.5473106575459242,78.9,100.0
5,0.8050909049808979,0.381066921425052,84.65,100.0
6,0.7091052971035242,0.5075993975335732,73.95,100.0
7,0.698704967610538,0.3743591502566123,80.8,100.0
8,0.6619173008948565,0.3200416545639746,86.65,100.0
9,0.651807077601552,0.3088038460956886,86.5,100.0
10,0.6091179198026657,0.2860915648204973,88.35,100.0
11,0.5557472978718578,0.3354445251399011,87.7,100.0
12,0.5473133705183864,0.27080086516123264,89.9,100.0
13,0.5547223557159304,0.32817831392982044,87.6,100.0
14,0.5237082205340267,0.24772525209095328,91.1,100.0
15,0.5308485485613346,0.20947547728428617,91.4,100.0
16,0.48075368436053395,0.1890628981979098,92.8,100.0
17,0.49892996091395614,0.16986940274829976,92.9,100.0
18,0.45113527681678534,0.21380115617299453,91.25,100.0
19,0.43799512207508084,0.20881570847181138,92.2,100.0
20,0.4241033291630447,0.21143711643104324,93.5,100.0
21,0.42792795019224283,0.1523185378345661,94.4,100.0
22,0.46488756654784086,0.17713106199610046,93.6,100.0
23,0.46242304899729786,0.15951191500620918,94.55,100.0
24,0.41561102837324143,0.2772068653412862,89.0,100.0
25,0.424294777661562,0.13908941022388172,94.85,100.0
26,0.3833434726204723,0.16992681592233566,93.65,100.0
27,0.40020161391235887,0.16057478271611034,95.1,100.0
28,0.4220476525090635,0.13124988792836667,95.1,100.0
29,0.4156946709007025,0.17225273215587367,93.25,100.0
30,0.4118256701529026,0.13744166951393708,95.25,100.0
31,0.37646951322909444,0.16834986848640254,93.65,100.0
32,0.3975447635864839,0.17177139131643343,94.25,100.0
33,0.3900178752373904,0.13637351874005982,95.0,100.0
34,0.3850297043006867,0.14147575643677557,95.15,100.0
35,0.3933931871317327,0.21895035619998818,93.3,100.0
36,0.39445496183820067,0.34043167951889336,84.6,100.0
37,0.40098364386707547,0.12323378251621034,95.55,100.0
