epoch,train_loss,eval_loss,eval_top1,eval_top5
153,0.35870621223933996,0.15179441061315174,93.7,100.0
154,0.38352617123629895,0.15137873356286036,94.0,100.0
155,0.399648900302127,0.15567952746458105,93.85,100.0
156,0.3855231158342212,0.15657890242513894,93.85,100.0
157,0.3861882848804817,0.1498634992448442,94.05,100.0
158,0.37782062936574223,0.1496857430616385,94.0,100.0
159,0.35517364997416734,0.15100218269709922,93.6,100.0
160,0.396235257522203,0.15068577996872318,93.85,100.0
161,0.3622771466616541,0.14752004886596798,94.3,100.0
162,0.3708205890702084,0.15140123174535802,93.9,100.0
163,0.41387970469892027,0.15435826971208735,94.1,100.0
164,0.4101549145579338,0.1530543600120409,93.9,100.0
165,0.3735122600779869,0.14996656480618095,93.65,100.0
166,0.3922951633809134,0.16431772022110272,93.7,100.0
167,0.3562200621562079,0.15262495419081187,93.8,100.0
168,0.3715779082104564,0.15596203451429141,93.9,100.0
169,0.4117222302895971,0.15442569937697226,94.1,100.0
170,0.3967778232775163,0.1508785954878631,93.95,100.0
171,0.37601925152353943,0.15184905662252912,93.9,100.0
172,0.368669465794228,0.14754862547220682,93.9,100.0
173,0.3754624012275599,0.1525457893358189,93.9,100.0
174,0.3882371428888291,0.15294539559365739,93.85,100.0
175,0.3648558428161778,0.15961722683634524,94.05,100.0
176,0.3821648771991022,0.15169515829472857,94.0,100.0
177,0.38772346993908285,0.15037111644059428,94.2,100.0
178,0.3744458095775917,0.14913849032022017,93.95,100.0
179,0.3959786960948259,0.14716856583640311,94.4,100.0
180,0.3657695504766889,0.14610090398675174,94.15,100.0
181,0.39048314198851586,0.14534016584924758,94.05,100.0
182,0.3453109451523051,0.14549795849298333,94.05,100.0
183,0.37880821430822836,0.14535738872491175,93.95,100.0
184,0.3902346280240454,0.1445186298517019,94.25,100.0
185,0.3787132753897458,0.14451438238116043,94.2,100.0
186,0.3641202251147479,0.14529156036974655,94.05,100.0
187,0.38719857517862694,0.14563465787701488,94.05,100.0
188,0.3730670260544866,0.14553543746059086,94.15,100.0
189,0.38662568405736236,0.14645112534716465,94.1,100.0
190,0.38089525379240513,0.14545316440979786,94.25,100.0
191,0.3517954508803086,0.14621862997163954,94.2,100.0
192,0.393521816926077,0.14433117415887045,94.4,100.0
193,0.3821534017659724,0.14401162174421234,94.05,100.0
194,0.3760480202548206,0.14410334451132847,94.35,100.0
195,0.3708272931794636,0.1451799325687075,94.25,100.0
196,0.3955323216551915,0.1436991838424019,94.15,100.0
197,0.3717835312639363,0.14402805073278524,94.25,100.0
198,0.36198862617718985,0.14371197817958228,94.15,100.0
199,0.37865600241348146,0.14325618227874565,94.0,100.0
