epoch,train_loss,eval_loss,eval_top1,eval_top5
38,0.5226768229529262,0.32541792254149915,89.3,100.0
39,0.5415570722706616,0.325154781693127,86.3,100.0
40,0.5197510403674096,0.26374867620319126,89.4,100.0
41,0.5193440833315254,0.3543899268556852,84.25,100.0
42,0.5507953829132021,0.2471342931879917,90.25,100.0
43,0.5096383998543024,0.23300283185997978,90.75,100.0
44,0.478616113467142,0.23251037638852723,89.7,100.0
45,0.48786856619641183,0.27030971175633023,87.9,100.0
46,0.516002480853349,0.25605570561345664,89.8,100.0
47,0.49454865456558766,0.28159855858114313,88.9,100.0
48,0.47319699423387646,0.25590142463587107,89.15,100.0
49,0.480885802275734,0.2323997366138501,90.65,100.0
50,0.5033173568407073,0.25141150487586855,89.1,100.0
51,0.4713974380120635,0.23152953015023378,91.1,100.0
52,0.47778260430321096,0.22369941401015966,91.45,100.0
53,0.49057652117684486,0.20692849761247634,92.15,100.0
54,0.4634926004335284,0.22544237457658164,91.1,100.0
55,0.46262822760269046,0.26071237405723513,90.9,100.0
56,0.4480579237639904,0.2838439056441639,89.65,100.0
57,0.4833549551619217,0.22239350822626147,91.6,100.0
58,0.4645933329872787,0.231684785884805,92.0,100.0
59,0.4456439875345677,0.3019145112832775,88.45,100.0
60,0.4287293624132872,0.17185774767678957,92.8,100.0
61,0.4033985725510865,0.16736224015936751,93.0,100.0
62,0.3835355270840228,0.167746711529624,92.9,100.0
63,0.3837519622966647,0.1640981205742937,93.45,100.0
64,0.3878763552475721,0.15919059032134827,92.9,100.0
65,0.36767037976998834,0.16067980388831346,93.65,100.0
66,0.364527693009004,0.15061227899017104,93.1,100.0
67,0.3640031539229676,0.15211381053792866,93.4,100.0
68,0.3523572243156377,0.1477096856334756,93.5,100.0
69,0.35367304637096825,0.14935695257499174,93.45,100.0
70,0.34334557426394896,0.14373823785079004,93.35,100.0
71,0.35837127004982905,0.13803465132898418,94.15,100.0
72,0.35821376407518984,0.14032587879049244,94.25,100.0
73,0.36937746265903115,0.14433955387982134,93.75,100.0
74,0.34288410772103817,0.14452476235578068,94.2,100.0
75,0.32108993029221894,0.1400883529387829,93.9,100.0
76,0.3370746959821554,0.14096213182084102,94.15,100.0
77,0.36069860969670114,0.15696242336687283,93.55,100.0
78,0.34431143129302655,0.13699222557989016,94.0,100.0
79,0.3343519980739802,0.1403834913824321,93.85,100.0
80,0.3296286035934463,0.13926845157312345,94.1,100.0
81,0.35062721733469515,0.13444532595357306,94.45,100.0
82,0.3180696178553626,0.1372171966852329,94.3,100.0
83,0.33289292654953895,0.13391866164132443,94.45,100.0
84,0.33401578770019114,0.13624592709227726,94.2,100.0
85,0.3379356815526262,0.13415910706212525,94.35,100.0
86,0.33450804649386556,0.12896592035603316,94.4,100.0
87,0.3218592659384012,0.1320299612659437,94.35,100.0
88,0.3285608869395219,0.14261656002360543,93.75,100.0
89,0.31440298434812575,0.11929398316564675,94.6,100.0
90,0.3231015448551625,0.1259322366269953,94.95,100.0
91,0.28853316462831574,0.12379707868802597,94.5,100.0
92,0.3481111386348493,0.12515617314275368,95.2,100.0
93,0.35127118405885993,0.13024205003586395,94.45,100.0
94,0.3282303131814115,0.12514452198430262,94.6,100.0
95,0.3493401801073924,0.12511462336944532,94.5,100.0
96,0.34065955732949077,0.13016875497773436,94.15,100.0
97,0.31980930867954155,0.12233268208592563,94.9,100.0
98,0.3122660170868039,0.1270611171962655,94.5,100.0
99,0.3269378262630198,0.13578224957606289,95.3,100.0
100,0.35443735821172595,0.12289939448053519,95.1,100.0
101,0.3134490080512478,0.11425068366052346,95.5,100.0
102,0.32307221768889577,0.124952595146754,94.8,100.0
103,0.327026110177394,0.11967314737978858,95.1,100.0
104,0.3154295064555481,0.1194764227339001,94.75,100.0
105,0.3143566171132261,0.11183549127707375,95.4,100.0
106,0.3431590647605481,0.1119705289909325,95.45,100.0
107,0.3068139608227648,0.11236723984492346,95.4,100.0
108,0.3277584230620414,0.10894315630291748,95.6,100.0
109,0.3134114446444437,0.10998115907044667,95.6,100.0
110,0.32212882133899257,0.11587854318355857,95.25,100.0
111,0.3040321453195065,0.1165903021696231,95.2,100.0
112,0.28338725720182995,0.11492230569157982,94.95,100.0
113,0.31576452023582535,0.12241243729925919,94.8,100.0
114,0.3286341666104272,0.13352885982763565,94.95,100.0
115,0.31870080907363446,0.1119467620644973,95.3,100.0
116,0.30237921883817764,0.10760513827501927,95.3,100.0
117,0.32709009913960474,0.1089687136015491,95.55,100.0
118,0.308310592030175,0.10758425856178201,95.3,100.0
119,0.3107459432678297,0.11144587420756272,95.15,100.0
120,0.3028791908005951,0.11135705289033013,95.0,100.0
121,0.27717756254365666,0.11038646869376635,95.05,100.0
122,0.2878556567849591,0.1096410116262341,95.4,100.0
123,0.30731100427219643,0.10847108164922861,95.45,100.0
124,0.3013163321069442,0.10759098102278039,95.45,100.0
125,0.2905535574851092,0.10718649306492421,95.75,100.0
126,0.3057479126797989,0.10622943421119999,95.55,100.0
127,0.27075397674481794,0.10724870100766838,95.55,100.0
128,0.3123493445198983,0.10761842938538223,95.95,100.0
129,0.3168768567033112,0.10644563216578035,95.6,100.0
130,0.30252549768891185,0.10598602818858671,95.75,100.0
131,0.28526609630323946,0.10567183121781114,95.8,100.0
132,0.32135483344318344,0.10585614662321405,95.65,100.0
133,0.27577265905216336,0.10504390294662586,95.65,100.0
134,0.2876168246148154,0.10426857500165806,95.7,100.0
135,0.2872003319693613,0.10446502459554813,95.65,100.0
136,0.31965934635780285,0.10479475507349707,95.65,100.0
137,0.3107618736755103,0.10576379154343613,95.85,100.0
138,0.30052618520800023,0.1050402604390647,95.65,100.0
139,0.31211760556994705,0.10639457136027022,95.75,100.0
140,0.27106188717880286,0.10560266213479418,95.3,100.0
141,0.29478025079064535,0.1054346009471633,95.3,100.0
142,0.2894558742060326,0.10393366223822613,95.7,100.0
143,0.30154182731406765,0.10367819035045886,95.85,100.0
144,0.3086438964208355,0.10340748546407871,95.85,100.0
145,0.2915764888911508,0.10263985147740118,95.85,100.0
146,0.2947254880820401,0.10324312801800625,95.9,100.0
147,0.32252880501095205,0.10362562774225216,95.6,100.0
148,0.31094755479251035,0.10223974654826133,96.0,100.0
149,0.29104662052355706,0.10235754392100989,95.9,100.0
150,0.28584825140191245,0.1013935804999228,95.75,100.0
151,0.28427780464990066,0.10262357032811815,95.85,100.0
152,0.31246748983394357,0.10167482285842606,95.9,100.0
153,0.2810681079293136,0.10254802949840314,95.85,100.0
154,0.2928002434811788,0.10137607517865672,95.85,100.0
155,0.31281655602157116,0.10264329595436766,95.75,100.0
156,0.2772385291405953,0.10143550202999996,95.7,100.0
157,0.278369578323327,0.1008703350083233,95.7,100.0
158,0.308880592614878,0.1012345196267529,95.8,100.0
159,0.28774043688550593,0.10091745782635143,95.9,100.0
160,0.2823966110483161,0.10230725160447628,95.95,100.0
161,0.2905525558511727,0.1005509127860912,95.9,100.0
162,0.2965907584829256,0.10097783567934357,96.05,100.0
163,0.31300868002464993,0.10098075542453035,95.9,100.0
164,0.27101301981601866,0.10290746765439485,95.9,100.0
165,0.30316120390518336,0.10386721837677056,95.9,100.0
166,0.291152108325623,0.10036382059481117,95.7,100.0
167,0.28951343159889803,0.1011001469519581,95.9,100.0
168,0.2647687519172905,0.10038354442806645,96.1,100.0
169,0.30356116458890026,0.09984716907729763,95.85,100.0
170,0.29806235668249426,0.09839922594679978,96.05,100.0
171,0.2928558014985174,0.09892884050240537,95.85,100.0
172,0.2875194097706117,0.09841655568183615,95.8,100.0
173,0.2970255250367336,0.09936421201766302,95.85,100.0
174,0.2845525438990444,0.1001883328547367,96.0,100.0
175,0.2873140258062631,0.09871384968961115,95.95,100.0
176,0.2765715047181584,0.09945400822198826,95.8,100.0
177,0.3039933416066924,0.0988638089972651,95.85,100.0
178,0.29820286586880684,0.09804218413287367,95.85,100.0
179,0.2615404713206226,0.0988962154110336,96.0,100.0
180,0.3024937943043187,0.09854052664812685,95.95,100.0
181,0.3111722142575309,0.09836787979096721,95.95,100.0
182,0.29277701798127964,0.0983837787871712,96.0,100.0
183,0.29537438359926455,0.09831975830071292,96.0,100.0
184,0.29035559872514566,0.09854808475656023,96.0,100.0
185,0.3005332780815661,0.09852678553706846,96.0,100.0
186,0.29650441559846513,0.09847805336508259,96.0,100.0
187,0.2862786039168714,0.09837168012331768,96.0,100.0
188,0.28360426110215486,0.0985214536249921,96.0,100.0
189,0.2799959259363823,0.09868376944320176,96.0,100.0
190,0.2819670016923919,0.0988293199718953,95.95,100.0
191,0.27879190977080726,0.09831386576674367,96.05,100.0
192,0.26674843003973364,0.09831330810297914,96.05,100.0
193,0.2965857402642723,0.09832901466454701,95.95,100.0
194,0.2902321228303481,0.09839731814265405,95.95,100.0
195,0.2797587498562643,0.09859493785966811,96.0,100.0
196,0.30744331536814573,0.09866111923654285,95.95,100.0
197,0.2827499573631212,0.09838853370573429,95.95,100.0
198,0.27863710245117546,0.09819637415873445,96.0,100.0
199,0.2745650624926202,0.09822280507606707,95.95,100.0
