epoch,train_loss,eval_loss,eval_top1,eval_top5
0,3.094132888317108,1.5347602467536927,27.45,100.0
1,1.497685614824295,1.771606692314148,34.75,100.0
2,1.5301448851823807,2.2878692669570446,25.0,100.0
3,1.5050953751802445,1.6550225759744643,32.45,100.0
4,1.4548085573315621,1.5637415807545185,25.35,100.0
5,1.3737028223276138,1.3191544897556304,32.95,100.0
6,1.278192385137081,1.5107505216598511,38.75,100.0
7,1.229471080303192,1.2425838852543385,30.55,100.0
8,1.2224688142538072,1.0479387477061246,47.4,100.0
9,1.2245592314004898,0.9345405613817275,58.55,100.0
10,1.1754608900845052,6.651591649406428,25.05,100.0
11,1.1451562395691872,13.238371825519891,25.15,100.0
12,1.0984378144145013,0.9629439933700487,50.95,100.0
13,1.0659586003422736,0.8697410776484757,54.75,100.0
14,1.0401437973976135,0.7918846438631881,65.35,100.0
15,1.0036171270906926,1.2457608867287635,46.7,100.0
16,0.9487716676294804,13.437255379110574,25.05,100.0
17,0.9446481087803841,3.2759647208917886,44.75,100.0
18,0.8855464659631253,1.079926226827316,61.95,100.0
19,0.8176365531980991,2.329178087020293,47.15,100.0
20,0.7804746321588755,3.3729792547165416,39.4,100.0
21,0.7355151271820068,0.43630169463423407,83.1,100.0
22,0.6868211044371129,0.4117337481299237,77.45,100.0
23,0.6666314494609833,0.3842767772404477,83.3,100.0
24,0.6380981692671776,0.3011175375557705,88.35,100.0
25,0.6002515181526542,0.25551305684872205,90.0,100.0
26,0.5942244125902653,0.4246015171548299,83.9,100.0
27,0.5685979148559273,0.48866313592821825,76.35,100.0
28,0.5574692898243666,0.28851878180575297,89.7,100.0
29,0.5554426871612668,0.2825310915506464,88.9,100.0
30,0.5488960347697138,0.2550314496607841,89.05,100.0
31,0.5317059252038598,0.3232167827077974,86.3,100.0
32,0.505695724748075,0.44028027918787954,81.25,100.0
33,0.5004443621449173,0.28206175129208716,90.35,100.0
34,0.49096351811662314,0.9304057059138116,67.55,100.0
35,0.487606475930661,0.29807060932393414,88.1,100.0
36,0.48000340862199664,0.46955244079290426,82.85,100.0
37,0.5036167174205184,0.22443786261798232,91.55,100.0
38,0.47476909120567146,0.3840671665505506,84.55,100.0
39,0.4771459768572822,0.4162421506777173,80.45,100.0
40,0.41513973063789306,0.21221749481492497,92.55,100.0
41,0.4234141982439905,0.227571411924561,91.5,100.0
42,0.43317720387130976,0.21392338849878226,91.2,100.0
43,0.4222059379052371,0.8264324547086157,66.5,100.0
44,0.42145700158551336,0.2617753101426779,89.3,100.0
45,0.46214671853929756,0.22519319516589167,91.45,100.0
46,0.43568927091546356,0.2088590923218344,92.1,100.0
47,0.42957699982915076,0.2115578543637045,92.75,100.0
48,0.420516869421117,0.17542567906118348,93.55,100.0
49,0.42135878566652535,0.19962185830584714,93.2,100.0
50,0.41805915262550114,0.15134743346528923,94.65,100.0
51,0.44483045091852547,0.15406303577354283,94.75,100.0
52,0.4390753195341677,0.22824677542666905,92.2,100.0
53,0.39144328942522405,0.21369636108792384,93.0,100.0
54,0.3805302936397493,0.20937731069741494,91.65,100.0
55,0.3986996852164157,0.16749451075911373,93.75,100.0
56,0.4379401495028287,0.16971664342879467,93.85,100.0
57,0.3974884070828557,0.18454555200911146,93.5,100.0
58,0.38320369547232985,0.20489510870569252,93.9,100.0
59,0.40253458215855065,0.2512191368680469,92.65,100.0
60,0.33283062603324653,0.13483717381607313,94.65,100.0
61,0.3374574684444815,0.12567620720150172,95.45,100.0
62,0.3211604638397694,0.11963746423655902,95.75,100.0
63,0.32967707884497943,0.11655230880853196,95.8,100.0
64,0.3377139288606122,0.11396849758760982,95.8,100.0
65,0.2925094342883676,0.10994364561333077,96.3,100.0
66,0.3032423389656469,0.11299485158691823,95.9,100.0
67,0.32197949558030814,0.10516015224398871,95.85,100.0
68,0.31843349133385346,0.1027795488830452,95.7,100.0
69,0.31410860220436004,0.1002049604381491,96.1,100.0
70,0.3034880165942013,0.10070423626100455,96.3,100.0
71,0.3241050510574132,0.10287328329626143,96.5,100.0
72,0.3160790883959271,0.10397669788472194,96.1,100.0
73,0.29826883171219376,0.10290396184350266,96.3,100.0
74,0.30706649616826326,0.09806268655122585,96.3,100.0
75,0.31302294359076765,0.10510010659559248,96.45,100.0
76,0.3287589671043679,0.10240297436314859,96.65,100.0
77,0.2862946045235731,0.10496449668551941,96.6,100.0
78,0.29188232838641853,0.10212635526588928,96.55,100.0
79,0.32709330392070113,0.09540362943678338,96.1,100.0
80,0.3236586860846728,0.10477738152728852,96.1,100.0
81,0.28039468309027143,0.09277574527062098,96.45,100.0
82,0.2935558367241174,0.09865310311556277,95.9,100.0
83,0.325055862814188,0.1051690271693251,96.2,100.0
84,0.2816977753001265,0.10238672396901166,96.25,100.0
85,0.29546524784527717,0.09515405768230266,96.45,100.0
86,0.32434788674116133,0.1071362777675613,96.15,100.0
87,0.3047291807329748,0.08784085344964478,96.65,100.0
88,0.2809584154537879,0.09223615540699392,96.45,100.0
89,0.2984517126716673,0.10600393364824413,96.3,100.0
90,0.2702793300896883,0.10419760319429042,96.2,100.0
91,0.27490065576275813,0.093978399732252,96.5,100.0
92,0.2843004539469257,0.09265509453967752,96.55,100.0
93,0.2699153443938121,0.09583725514890466,96.5,100.0
94,0.2848804298974574,0.09304055934966163,96.3,100.0
95,0.2956991525390185,0.09658768025185055,96.35,100.0
96,0.2934264009364415,0.0960505318682699,96.45,100.0
97,0.2789148826524615,0.09044555150817724,96.6,100.0
98,0.27261716542532666,0.08922389181624021,96.55,100.0
99,0.30070000801235436,0.08713049329279147,96.4,100.0
100,0.289318574226927,0.09370235617064464,96.75,100.0
101,0.27816030027810484,0.08811886971164495,96.45,100.0
102,0.283921089717187,0.10334614069353938,96.4,100.0
103,0.27520555349998177,0.0898439468370725,96.9,100.0
104,0.2958633370464668,0.087625343307609,96.6,100.0
105,0.28854766084230504,0.0947672374614499,96.5,100.0
106,0.29137692481745037,0.08549824003061804,96.9,100.0
107,0.2746523804613389,0.09922490033398935,96.5,100.0
108,0.24695771111757495,0.09163456903249062,96.45,100.0
109,0.3057973169302568,0.08043479669009684,96.5,100.0
110,0.26812435579951854,0.08094100288657319,96.7,100.0
