epoch,train_loss,eval_loss,eval_top1,eval_top5
150,0.2719063860992901,0.06648762942773465,97.55,100.0
151,0.2559792578895576,0.0673454644545127,97.4,100.0
152,0.262617084630765,0.06474407536660147,97.55,100.0
153,0.27214751432999035,0.06501151808364375,97.45,100.0
154,0.25377050509676335,0.06672548862893019,97.55,100.0
155,0.2408169442322105,0.06621317998853919,97.5,100.0
156,0.28022806902066805,0.06572976867367833,97.45,100.0
157,0.25503167911898345,0.06523127900953113,97.45,100.0
158,0.26918947326485065,0.0667148260154354,97.5,100.0
159,0.2507986533700023,0.06462461275572423,97.6,100.0
160,0.2400336417136714,0.06532837887626373,97.5,100.0
161,0.26971948442049326,0.06592335056683805,97.6,100.0
162,0.2281254108948633,0.06527553503039235,97.45,100.0
163,0.2666438922798261,0.06426164328173035,97.55,100.0
164,0.2666544014774263,0.06486231660262275,97.45,100.0
165,0.23577853292925283,0.06529853719494713,97.5,100.0
166,0.25577478515449914,0.06552095497866685,97.45,100.0
167,0.2886598356068134,0.0641198580390046,97.55,100.0
168,0.23688117580022663,0.06567684706716682,97.55,100.0
169,0.25601422610343433,0.06606017681337835,97.5,100.0
170,0.23014239710755646,0.06549001644854434,97.55,100.0
171,0.28201656210701914,0.06359143424061767,97.5,100.0
172,0.2520553324418142,0.06542848369953572,97.45,100.0
173,0.2263482645608019,0.06666599551809486,97.45,100.0
174,0.26109653002233246,0.0661958495098661,97.45,100.0
175,0.2580092291830806,0.06451202438851761,97.6,100.0
176,0.2366905310563743,0.06342125001066597,97.5,100.0
177,0.26554105860181154,0.06270137243662612,97.5,100.0
178,0.25881820735521616,0.06428879499442701,97.6,100.0
179,0.23600136662600563,0.06456311106945213,97.7,100.0
180,0.26020544409519064,0.0656202342847173,97.65,100.0
181,0.24837072316091507,0.06319837209992693,97.6,100.0
182,0.24773882616660559,0.06359516160154453,97.65,100.0
183,0.25326042365282775,0.06420910584677768,97.55,100.0
184,0.26742610209155826,0.06422405569491821,97.55,100.0
185,0.2349602851748932,0.06455782725945755,97.65,100.0
186,0.2448476417933125,0.06307202768085698,97.65,100.0
187,0.24093677109573036,0.06439589139641612,97.65,100.0
188,0.27057880504755305,0.0650369130600593,97.5,100.0
189,0.2676708079315722,0.06622646905227884,97.5,100.0
190,0.2651255729899276,0.06312954527526017,97.55,100.0
191,0.2584651071508415,0.06331597234648507,97.6,100.0
192,0.25342511204071344,0.0641808506508678,97.6,100.0
193,0.26897275768220424,0.06408691622273181,97.6,100.0
194,0.26999099591281267,0.06188349668643059,97.55,100.0
195,0.23564798654522748,0.06580607923281787,97.65,100.0
196,0.25347053084522486,0.06439250239174726,97.7,100.0
197,0.2520660993549973,0.06371831539603591,97.6,100.0
198,0.2648702796711586,0.06483662433849531,97.5,100.0
199,0.2621356933191419,0.06415125267736585,97.55,100.0
